,USD,GBP,EUR,JPY,USD_Return,USD_Volatility,GBP_Return,GBP_Volatility,EUR_Return,EUR_Volatility,JPY_Return,JPY_Volatility
2017-09-18,64.0371,87.0841,76.4923,57.57,-0.0006289268915405932,0.001241383777905907,0.011194844403158433,0.005002888921829503,0.0012146676352593477,0.0036443587013817473,-0.006042817679558055,0.004497072564420486
2017-09-19,64.1769,86.8121,77.0187,57.45,0.0021831094787241323,0.0013057908874623272,-0.003123417478047119,0.005072967907900844,0.006881738423344608,0.003819545586953675,-0.0020844189682125425,0.0045036091661248235
2017-09-20,64.3637,87.0262,77.2493,57.76,0.0029107046304821527,0.0013849991599057495,0.0024662460647766338,0.005008123913738237,0.0029940780615618223,0.003837650168523696,0.00539599651871181,0.0046310818005149725
2017-09-21,64.5256,87.1547,76.7403,57.3,0.0025153929932555386,0.0014366199506630354,0.0014765668270015908,0.005007208866184293,-0.006589056470414634,0.003957154676197023,-0.007963988919667653,0.00482362181978989
2017-09-22,64.9596,88.3061,77.7566,57.99,0.006726012621347088,0.0018646846899605532,0.013210991489845059,0.005276856121857932,0.013243367565672903,0.004526766250913322,0.012041884816754056,0.005355326441985992
2017-09-23,64.9596,88.3061,77.7566,57.99,0.0,0.0018489461250551663,0.0,0.005176756333203361,0.0,0.0045240640287000184,0.0,0.005344262027998303
2017-09-24,64.9596,88.3061,77.7566,57.99,0.0,0.0018489461250551663,0.0,0.005176756333203361,0.0,0.0045240640287000184,0.0,0.005344262027998303
2017-09-25,64.8357,87.9367,77.3036,57.75,-0.001907339330907032,0.0018975572642138075,-0.004183176473652406,0.005301575235558569,-0.005825872016008926,0.004688583403836962,-0.0041386445938955685,0.005387497244087166
2017-09-26,65.3371,88.0744,77.431,58.58,0.007733393793851295,0.0023197838683201885,0.0015658991069711359,0.005285097314034566,0.001648047438929101,0.0046889987616684165,0.01437229437229437,0.00603479257197124
2017-09-27,65.6947,88.1426,77.3686,58.4,0.005473153843681411,0.00236958552683467,0.0007743453262243349,0.005267073158560801,-0.0008058787823997937,0.004471185306637047,-0.003072721065209949,0.006045313378977857
2017-09-28,65.7604,87.9808,77.1764,58.18,0.0010000806762189285,0.002355613924206176,-0.0018356617571979594,0.005260916039502553,-0.002484211941278458,0.004328970657427174,-0.003767123287671259,0.006010711726170328
2017-09-29,65.3552,87.7067,77.0603,58.03,-0.006161763006307885,0.0026632380123742362,-0.0031154524623554503,0.0052592141938000115,-0.0015043458881213168,0.004272244128141915,-0.0025782055689239636,0.005680013336876855
2017-09-30,65.3552,87.7067,77.0603,58.03,0.0,0.0026653981193728105,0.0,0.005268288872494429,0.0,0.00414056737317847,0.0,0.005623315695226423
2017-10-01,65.3552,87.7067,77.0603,58.03,0.0,0.002658481371109455,0.0,0.005262698054239314,0.0,0.004140819367767559,0.0,0.005590811413750118
2017-10-02,65.3552,87.7067,77.0603,58.03,0.0,0.002658481371109455,0.0,0.005262698054239314,0.0,0.004140819367767559,0.0,0.005590811413750118
2017-10-03,65.5529,86.8707,76.7756,57.97,0.003025007956520609,0.0026877383125156985,-0.00953176895265695,0.005659713310822457,-0.0036945093647442473,0.004208262276202322,-0.0010339479579528632,0.005593837283128924
2017-10-04,65.2899,86.6266,76.8266,58.0,-0.0040120269278702825,0.002827672386752155,-0.0028099232537552865,0.005704280076668985,0.000664273545240901,0.004208395390301003,0.0005175090564084606,0.00543203804898198
2017-10-05,65.1758,86.2145,76.5685,57.77,-0.0017475903623686007,0.002859569017666809,-0.004757199289825431,0.005787955352744496,-0.003359513501833944,0.004249696879766983,-0.003965517241379279,0.005454123915484556
2017-10-06,65.2276,85.3112,76.2641,57.72,0.0007947735202329387,0.002854009589467833,-0.010477355897209883,0.0059440627021789,-0.003975525183332551,0.004270083068483672,-0.000865501125151491,0.005268482798034642
2017-10-07,65.2276,85.3112,76.2641,57.72,0.0,0.0027816534709031956,0.0,0.005923060664922125,0.0,0.004247989083303206,0.0,0.005183544540405879
2017-10-08,65.2276,85.3112,76.2641,57.72,0.0,0.002720953087029574,0.0,0.005871801310491498,0.0,0.003902485570481671,0.0,0.004797592706456317
2017-10-09,65.3074,85.6311,76.599,57.99,0.001223408495790279,0.0027191620181832472,0.003749800729564212,0.005898824773832115,0.004391319113449255,0.003996444122483915,0.004677754677754775,0.004901973948268095
2017-10-10,65.2652,85.9412,76.8302,57.95,-0.0006461748592044847,0.002727833390985616,0.0036213478514230957,0.005920861251288643,0.00301831616600734,0.004038945342603723,-0.0006897740989825207,0.0049000902181160835
2017-10-11,65.2691,86.1161,77.1677,58.08,5.9756194725535394e-05,0.002729507325686849,0.002035112379161763,0.005883566512634311,0.004392803871394291,0.0040514854391379565,0.002243313201035324,0.004778329173882996
2017-10-12,65.1003,86.2319,77.2741,57.98,-0.002586216142094644,0.0027946575975998284,0.0013446962879182234,0.0058840380499727936,0.0013788152296880796,0.004027309021861693,-0.001721763085399508,0.004588674349841047
2017-10-13,64.9301,86.3051,76.8772,58.01,-0.002614427276064868,0.0028556530141705234,0.0008488737926450884,0.005652423516512442,-0.005136261696998101,0.004141456971500359,0.0005174197999311403,0.004495648344487099
2017-10-14,64.9301,86.3051,76.8772,58.01,0.0,0.0028521655638234305,0.0,0.005541160103391502,0.0,0.00392993455182867,0.0,0.00448669980711324
2017-10-15,64.9301,86.3051,76.8772,58.01,0.0,0.0028527578593542037,0.0,0.004609961131316623,0.0,0.0038867962815260855,0.0,0.00447483605880824
2017-10-16,64.7603,86.0082,76.3912,57.93,-0.002615119952071421,0.0029062670458435288,-0.0034401211515888708,0.00465463595327728,-0.006321770303809204,0.004066093209078201,-0.0013790725736941845,0.00448256526126321
2017-10-17,64.9226,86.0354,76.4204,57.87,0.0025061650424720305,0.0029315455157872834,0.00031624891580106507,0.004655070998048579,0.0003822429808668648,0.004066677962555565,-0.0010357327809425998,0.004486674830107864
2017-10-18,65.0649,85.7425,76.5423,57.93,0.002191840745749518,0.002941264278802315,-0.0034044126022543253,0.004180952457302308,0.001595123815106847,0.004071132151626171,0.0010368066355626038,0.0043427957308210885
2017-10-19,65.0649,85.7425,76.5423,57.93,0.0,0.002926050872365466,0.0,0.004152394031957648,0.0,0.003860151123813062,0.0,0.004321328730665139
2017-10-20,65.0649,85.7425,76.5423,57.93,0.0,0.002890102451352495,0.0,0.004117862546169869,0.0,0.0038131513206326314,0.0,0.004212238746883828
2017-10-21,65.0649,85.7425,76.5423,57.93,0.0,0.002861923623616516,0.0,0.0041023784051786435,0.0,0.0036234224579510805,0.0,0.003927401913565487
2017-10-22,65.0649,85.7425,76.5423,57.93,0.0,0.0025902083295675266,0.0,0.003181513207037359,0.0,0.0026090045571776485,0.0,0.00325061200845579
2017-10-23,65.0239,85.8381,76.5136,57.17,-0.0006301400601552709,0.00259324164007877,0.0011149663235849872,0.003199775216591787,-0.00037495607004234266,0.002607319051062025,-0.013119281891938561,0.004034480869519736
2017-10-24,64.9256,85.7927,76.3395,57.18,-0.0015117518327875112,0.0026086124426949516,-0.0005289026667645302,0.003195875196958151,-0.002275412475690519,0.0026242980850041766,0.00017491691446558377,0.004035304962486232
2017-10-25,65.1386,85.4814,76.59,57.19,0.00328067819165323,0.0026504105899456103,-0.0036285138479148493,0.003178123203385146,0.0032813942978406896,0.00252495446477866,0.00017488632388951153,0.003976158155028441
2017-10-26,64.7888,85.884,76.6063,57.06,-0.005370087782052502,0.0024295986302336012,0.00470979651713721,0.0033125464106476274,0.00021282151716928155,0.0025001287117720553,-0.0022731246721453546,0.002860530547354132
2017-10-27,65.0931,85.3826,75.6837,57.0,0.004696799446818112,0.002369622997144437,-0.005838107214382271,0.0034200996578582794,-0.012043395908691634,0.0032879119932677984,-0.001051524710830698,0.0028305548586449003
2017-10-28,65.0931,85.3826,75.6837,57.0,0.0,0.00235765039628841,0.0,0.0034220571162825015,0.0,0.0032734180428243046,0.0,0.0027776631850272974
2017-10-29,65.0931,85.3826,75.6837,57.0,0.0,0.002085416483113248,0.0,0.0034026443671862834,0.0,0.003271331494205576,0.0,0.002756682177974661
2017-10-30,64.9338,85.375,75.4271,57.13,-0.002447263995723037,0.002127521469778749,-8.901110999193218e-05,0.0034018810045746534,-0.0033904262080211023,0.0033084045622531425,0.002280701754385994,0.002804633658481177
2017-10-31,64.7745,85.5995,75.4234,57.27,-0.002453267789656599,0.0021658387783924306,0.002629575402635531,0.0034590568841461264,-4.9053987227321016e-05,0.0033080544306798207,0.00245055137405914,0.0028554385081502117
2017-11-01,64.5256,85.6706,75.0755,56.7,-0.003842561501825603,0.0022593821120416935,0.0008306123283428057,0.0034690281382409346,-0.00461262685055297,0.0033803159548802535,-0.009952854897852248,0.003340158738114933
2017-11-02,64.593,85.786,75.2831,56.72,0.0010445466605504272,0.002182789493754946,0.0013470198644576215,0.0030676674959544416,0.002765216348875388,0.003399474907660576,0.00035273368606691946,0.0033459290196342847
2017-11-03,64.5764,84.4272,75.3348,56.66,-0.00025699379189692007,0.0020790149873975254,-0.015839414356654924,0.0041499738100568345,0.0006867411145397018,0.0033997765638172253,-0.0010578279266573176,0.003338175588510353
2017-11-04,64.5764,84.4272,75.3348,56.66,0.0,0.002063338357066264,0.0,0.004085862292349282,0.0,0.0033625012068257162,0.0,0.003285515046481024
2017-11-05,64.5764,84.4272,75.3348,56.66,0.0,0.0020537994920364305,0.0,0.0036443480239344624,0.0,0.0033000247142470716,0.0,0.0032872774630297464
2017-11-06,64.7267,84.6366,75.1801,56.66,0.0023274756722269085,0.0021099793350427866,0.0024802433339019547,0.0036802989031402365,-0.0020534998433660023,0.0033126438132772733,0.0,0.0032872774630297464
2017-11-07,64.8064,85.3371,75.2273,56.85,0.0012313311199243504,0.002127013770867407,0.008276561204018096,0.003996905240960212,0.0006278257145175825,0.0033177061372701385,0.003353335686551384,0.003364914145526864
2017-11-08,65.0592,85.5724,75.3841,57.12,0.0039008492988348298,0.0022424347740724313,0.0027573001660472496,0.003968959939616313,0.0020843496975166964,0.0032271017680446787,0.004749340369393007,0.003368736166645713
2017-11-09,64.8967,85.2548,75.3061,57.13,-0.002497725148787655,0.002282411988598853,-0.0037114770650349405,0.003963071884248355,-0.0010347009515269123,0.003157620447684258,0.00017507002801120386,0.003370740388985696
2017-11-10,65.0147,85.5463,75.7356,57.34,0.0018182742728058976,0.002311344484493899,0.003419162322825242,0.003998603403579572,0.005703389234072764,0.0032380202950406277,0.003675827061088821,0.003420276928709318
2017-11-11,65.0147,85.5463,75.7356,57.34,0.0,0.0022642312736515986,0.0,0.003988057118426389,0.0,0.003218409476169077,0.0,0.0034121447575637415
2017-11-12,65.0147,85.5463,75.7356,57.34,0.0,0.0022114814028628737,0.0,0.003982938697592945,0.0,0.003107046081748381,0.0,0.003408840557724061
2017-11-13,65.4272,85.8209,76.2161,57.68,0.006344718963557483,0.0024924830863212104,0.0032099576486650516,0.004033697010679655,0.006344440395269713,0.00334836782552553,0.005929543076386379,0.0035983591228173953
2017-11-14,65.5171,85.9388,76.4781,57.65,0.0013740462682187982,0.0025002054020930387,0.0013737912326718948,0.00404359238108049,0.0034375938942035056,0.0034164925400856677,-0.0005201109570042162,0.003598695688971585
2017-11-15,65.3689,85.9143,77.0634,57.76,-0.0022620048811684557,0.0024867886192744522,-0.00028508659650827717,0.003995376696247944,0.00765317130001919,0.003500182988678907,0.0019080659150043644,0.003611614941663091
2017-11-16,65.2969,86.0483,76.9981,57.81,-0.0011014412052214873,0.0024642930430059497,0.001559693787879235,0.004005515040243643,-0.0008473542563656178,0.0035063563448626454,0.0008656509695290637,0.003611159104334706
2017-11-17,64.8462,85.785,76.5574,57.59,-0.006902318486788794,0.0027526134636717972,-0.0030599093764781538,0.003995862609759728,-0.005723517853037818,0.003661224703657349,-0.0038055699705933366,0.003669660693101878
2017-11-18,64.8462,85.785,76.5574,57.59,0.0,0.0027526134636717972,0.0,0.003995862609759728,0.0,0.003661224703657349,0.0,0.003669660693101878
2017-11-19,64.8462,85.785,76.5574,57.59,0.0,0.0027526134636717972,0.0,0.003995862609759728,0.0,0.003661224703657349,0.0,0.003669660693101878
2017-11-20,65.0565,85.9331,76.3633,58.08,0.0032430581899942634,0.0028198834151579163,0.001726409045870403,0.004007914335950322,-0.002535352558995063,0.003690679902618965,0.008508421600972316,0.003998850483430011
2017-11-21,65.0386,86.1892,76.3878,57.82,-0.0002751454504930084,0.002820329282305372,0.002980225314808793,0.004042600434269419,0.00032083474653399335,0.0036913588474794573,-0.004476584022038543,0.004085071164562144
2017-11-22,64.7453,85.8523,76.0757,57.75,-0.0045096296660752655,0.0029363168186890827,-0.003908842407169377,0.004106138372677052,-0.004085730967510526,0.003763712953900057,-0.001210653753026647,0.0032688999484460314
2017-11-23,64.7949,86.3327,76.6264,58.22,0.0007660787732854946,0.0029290357715981374,0.005595656726727238,0.004228655308993922,0.007238842363593179,0.003976292533879092,0.008138528138528223,0.003564839557555044
2017-11-24,64.7328,86.0364,76.7213,58.07,-0.0009584087636527183,0.002863688717215622,-0.0034320715094049437,0.0042226416389914605,0.0012384765563826505,0.003937816263249343,-0.002576434215046386,0.0036114299619355176
2017-11-25,64.7328,86.0364,76.7213,58.07,0.0,0.0026923648907924906,0.0,0.00413680938203662,0.0,0.003937731734451155,0.0,0.0035745640253275757
2017-11-26,64.7328,86.0364,76.7213,58.07,0.0,0.0025405873355626874,0.0,0.003983915343355209,0.0,0.003207764673912252,0.0,0.0035630374133317033
2017-11-27,64.6948,86.1605,77.1421,58.1,-0.0005870285234069739,0.002541398713758854,0.0014424127462329128,0.003989344440077655,0.00548478714516043,0.0033345033735209563,0.0005166178749784756,0.0035611542020450395
2017-11-28,64.4206,85.8469,76.6992,57.94,-0.004238362279503249,0.002645489517553302,-0.003639718896710109,0.0040539230831270505,-0.0057413526466092435,0.003531543578840334,-0.002753872633390775,0.003613422744627172
2017-11-29,64.4058,86.1428,76.3209,57.75,-0.0002297401762789697,0.002615468571355975,0.0034468338402433574,0.0040967420134338595,-0.004932254834470351,0.003599923336042341,-0.0032792544011045477,0.003663915506990068
2017-11-30,64.4332,86.798,76.4887,57.46,0.0004254275236081906,0.0025851930498065525,0.007605975194676873,0.004290223154905392,0.0021986113895406945,0.0036136399072386944,-0.005021645021645038,0.0037697960747351627
2017-12-01,64.4332,86.798,76.4887,57.46,0.0,0.0024905642782714764,0.0,0.004290512628946709,0.0,0.0034856145230993227,0.0,0.003255942683497116
2017-12-02,64.4332,86.798,76.4887,57.46,0.0,0.0024820975150808837,0.0,0.004287792974142749,0.0,0.003463632788493106,0.0,0.003256939192472771
2017-12-03,64.4332,86.798,76.4887,57.46,0.0,0.0024819075833884467,0.0,0.003001441234764846,0.0,0.0034648679646462335,0.0,0.0032459019091812713
2017-12-04,64.3799,86.636,76.3739,57.04,-0.0008272132999757043,0.0024856836321460155,-0.0018664024516694688,0.0030404279537701185,-0.0015008752926901625,0.0034833113589834534,-0.007309432648799241,0.0035433055443007252
2017-12-05,64.3764,86.6378,76.3762,57.15,-5.4364793980798964e-05,0.002485629092701312,2.0776582483117423e-05,0.0030402263256172155,3.011500001948164e-05,0.0034831777881194023,0.0019284712482467992,0.0035564783623110384
2017-12-06,64.4467,86.4939,76.2791,57.42,0.0010920150862738787,0.002454050783605776,-0.001660937835448295,0.0030583828656268494,-0.0012713384536020556,0.0034665750532524007,0.0047244094488190225,0.003646507433011873
2017-12-07,64.5388,86.3142,76.0848,57.33,0.001429087912957261,0.0024581279937769015,-0.0020776031604540224,0.0027454136816692626,-0.002547224600185305,0.0035104018632763734,-0.0015673981191223207,0.00362202726639592
2017-12-08,64.4649,87.0405,75.7978,56.84,-0.0011450476302626855,0.002342360114748077,0.008414606171406325,0.003087135899891142,-0.003772106912287465,0.0035748233356534794,-0.008547008547008406,0.0038626314661702453
2017-12-09,64.4649,87.0405,75.7978,56.84,0.0,0.002305771360819364,0.0,0.0029821497321282295,0.0,0.0035675978646852752,0.0,0.0038622453619633307
2017-12-10,64.4649,87.0405,75.7978,56.84,0.0,0.0022740268254732446,0.0,0.0029394989730433057,0.0,0.003414153375387952,0.0,0.0037939840281110302
2017-12-11,64.3616,86.3282,75.8051,56.68,-0.0016024224035096069,0.0022859979547622308,-0.008183546739736092,0.003346820128960637,9.630886384570658e-05,0.0034141665625815297,-0.0028149190710767824,0.003821403409381706
2017-12-12,64.4834,86.0466,75.9292,56.84,0.0018924327549347808,0.0023213678952843813,-0.003261970016749993,0.0034095955696917205,0.001637093018807434,0.003426628333937825,0.0028228652081863093,0.0038655507391492138
2017-12-13,64.4525,85.941,75.7768,56.87,-0.0004791930946569378,0.0019564115035502236,-0.0012272419828325276,0.0033705411084158396,-0.0020071329607055377,0.0032349361850084832,0.000527797325826862,0.003687831564685586
2017-12-14,64.2798,86.3535,75.998,57.06,-0.0026794926496257476,0.001962604978703475,0.0047998045170523085,0.0034733390494968695,0.0029190992493746126,0.0032162310651733957,0.0033409530508177188,0.0037526368529440784
2017-12-15,64.0958,86.1319,75.5241,57.13,-0.002862485570894746,0.0019827454979639584,-0.002566195927206083,0.003508353506532343,-0.0062356904129056145,0.0030409353662367317,0.001226778829302555,0.0037406303461772683
2017-12-16,64.0958,86.1319,75.5241,57.13,0.0,0.00198436148172692,0.0,0.003497366617724413,0.0,0.0030431451075975655,0.0,0.003734193004394227
2017-12-17,64.0958,86.1319,75.5241,57.13,0.0,0.0015917576828138066,0.0,0.0034481691270321128,0.0,0.0028889343015187415,0.0,0.003678299251856934
2017-12-18,64.1065,85.5437,75.4277,56.9,0.00016693761525710116,0.001593446985634368,-0.006829061009916204,0.0036756591446592533,-0.0012764137540203224,0.0028914943044140544,-0.004025905828811571,0.0037413572024895167
2017-12-19,64.1205,85.7932,75.6365,56.98,0.00021838659106343528,0.0015957453130411746,0.0029166379289182753,0.003716396403885562,0.0027682137994395895,0.0029512679121275584,0.0014059753954305254,0.003755255124055199
2017-12-20,64.0577,85.7604,75.8251,56.7,-0.00097940596221191,0.0014448024113594073,-0.00038231468228244747,0.0037027272968785793,0.0024935051198826663,0.002968513653658422,-0.004914004914004844,0.0034509421698112604
2017-12-21,64.0883,85.6284,76.0344,56.5,0.0004776943287068125,0.0014556022825463527,-0.0015391719255041236,0.003666510750685601,0.002760299689680501,0.003017177413591209,-0.003527336860670194,0.003420241740673255
2017-12-22,64.0409,85.6739,75.8821,56.51,-0.0007396045768105486,0.0012439070188392718,0.0005313657618266632,0.0036011316290535003,-0.002003040728933314,0.0029466362118670195,0.00017699115044234048,0.003423372574593564
2017-12-23,64.0409,85.6739,75.8821,56.51,0.0,0.00122766895878253,0.0,0.0034392028627173886,0.0,0.002602921972247957,0.0,0.002992756187866458
2017-12-24,64.0409,85.6739,75.8821,56.51,0.0,0.0012248170418607924,0.0,0.0033863665365649275,0.0,0.0025870917931278617,0.0,0.002982578024188603
2017-12-25,64.0409,85.6739,75.8821,56.51,0.0,0.0012248170418607924,0.0,0.0033863665365649275,0.0,0.0025870917931278617,0.0,0.002982578024188603
2017-12-26,64.0538,85.672,76.0255,56.53,0.00020143377123060802,0.0012273933662730156,-2.2177115784449697e-05,0.0033863384273103017,0.0018897737411063265,0.0026190524569288305,0.00035391966023712307,0.002986969628271423
2017-12-27,64.1577,85.8366,76.2258,56.68,0.0016220739440908627,0.001277951573293673,0.001921281165375044,0.003395152017480194,0.0026346423239571592,0.0024480773212743412,0.0026534583407040735,0.0030465813953724835
2017-12-28,64.1716,86.221,76.5631,56.89,0.00021665365186085417,0.0010381004605534154,0.004478276166576922,0.003428295773883773,0.00442501095429626,0.0023853711428147213,0.0037050105857445725,0.0031322186165435224
2017-12-29,63.9273,86.0653,76.3867,56.72,-0.0038069800347816374,0.0012365957117703968,-0.0018058245671009887,0.0033880430298770577,-0.0023039819443048115,0.002244207247662851,-0.002988222886271763,0.0031240894569903588
2017-12-30,63.9273,86.0653,76.3867,56.72,0.0,0.0012310359300332005,0.0,0.0030667008289093677,0.0,0.0022065695376379847,0.0,0.003011221168317112
2017-12-31,63.9273,86.0653,76.3867,56.72,0.0,0.0012310359300332005,0.0,0.0030667008289093677,0.0,0.0022065695376379847,0.0,0.003011221168317112
2018-01-01,63.6697,85.8968,76.41,56.51,-0.004029577348018787,0.0014085075923159676,-0.0019578157515280914,0.003081377509878635,0.00030502692222578176,0.0022074729117951253,-0.0037023977433003896,0.0030684196056320096
2018-01-02,63.6728,86.1111,76.5856,56.52,4.8688779749284095e-05,0.0014090079418744522,0.0024948542902645254,0.003124327649983621,0.0022981285172098964,0.002248121014568989,0.00017695983011867256,0.0030696851914074276
2018-01-03,63.4833,86.4071,76.5418,56.55,-0.0029761530826349913,0.0014843643396028222,0.0034374197983768617,0.0031798661617873153,-0.000571909079513655,0.002232442075217576,0.0005307855626326408,0.0027954299732872324
2018-01-04,63.3914,85.7432,76.2472,56.31,-0.0014476248084142052,0.0014928029559849911,-0.007683396387565322,0.003469110765325304,-0.0038488773454503633,0.0023446794474536368,-0.0042440318302385815,0.0028535411667426
2018-01-05,63.3823,86.0225,76.5024,56.06,-0.00014355259546239285,0.0014637634612061471,0.0032574011700052807,0.0035203753035699618,0.0033470081524302753,0.0024126049197744502,-0.004439708755105687,0.002765289477111436
2018-01-06,63.3823,86.0225,76.5024,56.06,0.0,0.001419590504051226,0.0,0.0035020677313990856,0.0,0.0023604779091825475,0.0,0.0027649993903781306
2018-01-07,63.3823,86.0225,76.5024,56.06,0.0,0.001419867689277761,0.0,0.00311118675823309,0.0,0.002239795350019609,0.0,0.0023409499022726894
2018-01-08,63.3482,85.8875,76.1509,55.95,-0.0005380050897491051,0.0014158983207051012,-0.0015693568543112546,0.0031176355401684322,-0.004594627096666248,0.0024122366457112847,-0.0019621833749553508,0.0023550859234149437
2018-01-09,63.469,86.1528,75.9153,56.33,0.0019069207964867996,0.0014840595196469989,0.0030889244651433057,0.0031829811560268473,-0.003093857065379235,0.0024842723823267814,0.00679177837354783,0.002707235351115962
2018-01-10,63.8264,86.2805,76.1385,56.81,0.005631095495438609,0.0018453911039123525,0.001482250141608965,0.002831057664445239,0.0029401187902833303,0.0025395591713629536,0.008521214273033983,0.003105492995573038
2018-01-11,63.7364,86.0123,76.1395,57.03,-0.001410074827970842,0.0018096932949238614,-0.003108465991736309,0.0028251184259350985,1.3133959823274921e-05,0.002524015238399591,0.0038725576483014112,0.0031431360523527197
2018-01-12,63.5263,86.0527,76.5301,57.09,-0.0032963895042708025,0.0018861350022958807,0.0004697002637994441,0.0028168705528628987,0.005130057328981863,0.0026521284865790454,0.0010520778537612685,0.0031469597363489956
2018-01-13,63.5263,86.0527,76.5301,57.09,0.0,0.0018413304591697788,0.0,0.0026701057431209978,0.0,0.00260715074584977,0.0,0.0030881042037219295
2018-01-14,63.5263,86.0527,76.5301,57.09,0.0,0.0017820740807855848,0.0,0.0026295982481900127,0.0,0.0023044039741518586,0.0,0.0030797132045072436
2018-01-15,63.4125,87.1795,77.4457,57.23,-0.0017913840409404802,0.0018017208472850717,0.013094301515234275,0.0035573603046649767,0.011963920078505108,0.003116942064703289,0.0024522683482219865,0.0031125972494333324
2018-01-16,63.7602,87.9126,78.2019,57.5,0.005483146067415623,0.0020935236792863432,0.008409086998663495,0.0038437762972460283,0.009764260636807354,0.003510839130030422,0.004717805346846182,0.00322640591372291
2018-01-17,63.9797,88.1256,78.3495,57.74,0.003442586441071427,0.0021948270784813723,0.0024228608868355206,0.003581981012006266,0.0018874221726072893,0.003482282324087727,0.004173913043478361,0.003201517980845701
2018-01-18,63.8431,88.2822,77.8822,57.41,-0.0021350522118734894,0.0022262320222887324,0.001777009177809763,0.0035669417349921922,-0.005964300984690474,0.003710524019121173,-0.005715275372358941,0.0033899880256281667
2018-01-19,63.7183,88.6449,78.1441,57.49,-0.0019547922954868957,0.0022459172747558587,0.004108415966072476,0.0036027228893884392,0.003362770954081995,0.0037260926318045365,0.0013934854554955578,0.0032510209243442082
2018-01-20,63.7183,88.6449,78.1441,57.49,0.0,0.0022428241898351416,0.0,0.0035745514031206255,0.0,0.0037154817746168694,0.0,0.0031642266646297926
2018-01-21,63.7183,88.6449,78.1441,57.49,0.0,0.0022406446817210893,0.0,0.0035790918063240682,0.0,0.0036789729330007643,0.0,0.003165176584685818
2018-01-22,63.8895,88.5956,78.1241,57.64,0.002686826233593731,0.0023004051847071104,-0.0005561515665312156,0.0035866494758722595,-0.00025593742841745204,0.003681634316681163,0.0026091494172899576,0.0031845310897323327
2018-01-23,63.7722,89.2046,78.2166,57.57,-0.0018359824384288626,0.0023226190172642757,0.0068739305337961465,0.003729067337612752,0.0011840136398371115,0.0036771367155204447,-0.001214434420541255,0.0032009535443221888
2018-01-24,63.6439,89.3242,78.4538,57.92,-0.0020118484229805222,0.0023474227872701614,0.0013407380336889485,0.003720307559768656,0.0030326043320727525,0.0036898750118281166,0.006079555323953434,0.003349067451746357
2018-01-25,63.4983,90.9169,79.0681,58.36,-0.002287729067514732,0.002376388539031788,0.01783055431786673,0.0047660875118781,0.007830085986912039,0.00388684176070849,0.007596685082872812,0.003567689599562443
2018-01-26,63.4983,90.9169,79.0681,58.36,0.0,0.0023497446572127755,0.0,0.00477997989062757,0.0,0.0038857880560184944,0.0,0.0035599289609184134
2018-01-27,63.4983,90.9169,79.0681,58.36,0.0,0.002348302099178419,0.0,0.0047675488924296535,0.0,0.0038440213363433048,0.0,0.0035262493807402535
2018-01-28,63.4983,90.9169,79.0681,58.36,0.0,0.00225603547915502,0.0,0.004731978291670678,0.0,0.0037967898123725395,0.0,0.003455386920711942
2018-01-29,63.547,89.8237,78.8682,58.38,0.0007669496663689213,0.002262972264683633,-0.012024167124043972,0.005360702937271621,-0.0025282003741078363,0.003851040951703731,0.00034270047978068874,0.003452681700220262
2018-01-30,63.7534,89.3886,78.7546,58.62,0.0032479896769319616,0.0023487623277902315,-0.004843933171312265,0.005477241917900211,-0.0014403777441351906,0.0038737961398936705,0.004110996916752319,0.0034942777055680728
2018-01-31,63.6878,90.3539,79.2149,58.6,-0.0010289647297241356,0.0022363293699345695,0.010798916192892527,0.005707691487044465,0.00584473795816387,0.00396913653850621,-0.0003411804844761779,0.0033870669979489255
2018-02-01,63.6113,90.1754,78.948,58.09,-0.0012011719670015353,0.0022472357868358996,-0.001975564972845678,0.005744551900652448,-0.003369315621177371,0.004049618164339372,-0.008703071672354956,0.0038389528594733086
2018-02-02,64.0781,91.3369,80.0335,58.36,0.007338318820712786,0.0025496000349202455,0.012880452983851542,0.0060990636104345745,0.013749556670213492,0.004654334969326661,0.004647960061972656,0.0038976716638708755
2018-02-03,64.0781,91.3369,80.0335,58.36,0.0,0.0025287222356198016,0.0,0.005839916153026992,0.0,0.004553814826643129,0.0,0.003773639405837549
2018-02-04,64.0781,91.3369,80.0335,58.36,0.0,0.0025278676909371513,0.0,0.005848415943655216,0.0,0.004551215809294728,0.0,0.003629149158388149
2018-02-05,64.0295,90.4033,79.7295,58.22,-0.0007584494546499787,0.0025354468609059566,-0.010221498649505278,0.006253655136249423,-0.0037984094160570248,0.004646656548156282,-0.00239890335846471,0.003685849466460225
2018-02-06,64.2723,89.7177,79.5241,59.05,0.0037920021240209767,0.0026112092166012497,-0.007583793954424323,0.006473166207647848,-0.0025762108128107863,0.004696738862579326,0.014256269323256632,0.004371948088769518
2018-02-07,64.1377,89.4977,79.4345,58.71,-0.00209421477059335,0.0026470985234696353,-0.002452135977627612,0.006489225266418003,-0.0011267024713264018,0.0045880048453167096,-0.005757832345469893,0.004534755305908222
2018-02-08,64.1616,89.191,78.7455,58.5,0.00037263575089241385,0.002632085548226125,-0.0034269037081399167,0.006539378628534343,-0.008673813015754983,0.004880988181971489,-0.0035769034236076136,0.004521806981262607
